,VehicleID,Count,Volume,TravelDistance,WorkTime,TravelTime,ServiceTime,WaitingTime,TotalCost,FixedCost,VariableCost
441,VEH_443,16,435.62055318175686,2771.5490772393396,7440,4205.07,960,2274.93,3475.8588926872076,150,3325.8588926872076
442,VEH_444,17,441.35804679017184,2979.328151518009,7080,3995.7400000000002,1020,2064.2599999999998,3725.1937818216106,150,3575.1937818216106
443,VEH_445,12,388.93659765995983,2591.720754304814,5100,2734.39,720,1645.6100000000001,3260.0649051657765,150,3110.0649051657765
444,VEH_446,19,433.2680927600072,2289.6400382576458,8262,4130.87,1140,2991.13,2897.568045909175,150,2747.568045909175
445,VEH_447,21,594.0695891341076,4079.9498691474214,8460,5433.49,1260,1766.51,6319.924803721132,200,6119.924803721132
446,VEH_448,18,481.9271531775437,4278.156078907054,7260,4838.11,1080,1341.89,6617.23411836058,200,6417.23411836058
447,VEH_449,18,532.2494608853857,2898.317889905302,7320,4284.03,1080,1955.97,4547.476834857953,200,4347.476834857953
448,VEH_450,24,635.470675087574,3424.9419100344694,8592,4499.6,1440,2652.4,5337.412865051704,200,5137.412865051704
449,VEH_451,23,555.1569145649156,4203.927571071879,7292,4130.26,1380,1781.74,6505.891356607819,200,6305.891356607819
450,VEH_452,24,682.6600145129137,3416.077275121193,9234,5001.8099999999995,1440,2792.19,5324.115912681789,200,5124.115912681789
451,VEH_453,23,579.040567831441,3514.0195056625794,8109,4460.549999999999,1380,2268.4500000000003,5471.029258493869,200,5271.029258493869
452,VEH_454,21,557.4178260672652,3509.3756177925775,8520,4104.34,1260,3155.66,5464.0634266888665,200,5264.0634266888665
453,VEH_455,19,495.25014841847724,3185.071239839548,7860,3976.03,1140,2743.97,4977.606859759322,200,4777.606859759322
454,VEH_456,20,554.6337412432835,3724.1052175409277,8700,3991.4,1200,3508.6,5786.157826311392,200,5586.157826311392
455,VEH_457,25,669.1337872381238,2777.6561116488774,8460,4314.780000000001,1500,2645.22,4366.484167473316,200,4166.484167473316
456,VEH_458,19,480.6343667871007,2520.490713587044,7620,3522.27,1140,2957.73,3980.736070380566,200,3780.736070380566
457,VEH_459,21,524.1395350681887,3013.7605961655454,8235,3880.9700000000003,1260,3094.0299999999997,4720.640894248318,200,4520.640894248318
458,VEH_460,23,629.2286161148734,3421.6846333012327,7987,4490.9,1380,2116.1,5332.526949951849,200,5132.526949951849
459,VEH_461,17,438.8130945778142,3411.447273711001,7380,4823.02,1020,1536.98,5317.170910566501,200,5117.170910566501
460,VEH_462,16,466.3551116054518,2249.8494260678294,7417,3344.4299999999994,960,3112.5700000000006,4299.728966922094,250,4049.728966922093
461,VEH_463,19,502.8821930382599,2439.1041426665483,8117,4001.09,1140,2975.91,4640.387456799787,250,4390.387456799787
462,VEH_464,22,615.2131880862462,2545.7523475965954,8475,4289.1,1320,2865.9,4832.354225673872,250,4582.354225673872
463,VEH_465,21,577.0805388517176,3994.588978943504,8520,4868.39,1260,2391.6099999999997,7440.260162098308,250,7190.260162098308
464,VEH_466,18,541.3908234797873,2850.0553082170677,8580,4164.58,1080,3335.42,5380.099554790722,250,5130.099554790722
465,VEH_467,14,385.8726192509252,4156.952116534905,6654,4844.4,840,969.6,7732.51380976283,250,7482.51380976283
466,VEH_468,16,423.5854327254218,3118.1886040160234,7080,3513.0900000000006,960,2606.9099999999994,5862.739487228842,250,5612.739487228842
467,VEH_469,18,442.53863318977,3013.2357707551446,7260,4597.62,1080,1582.3799999999999,5673.82438735926,250,5423.82438735926
468,VEH_470,21,487.34819485769987,3891.8173075758014,7380,4306.13,1260,1813.8700000000001,7255.271153636442,250,7005.271153636442
469,VEH_471,22,571.3972979777585,5277.057709996276,8807,5444.07,1320,2042.93,9748.703877993297,250,9498.703877993297
470,VEH_472,22,602.9205609917317,3788.574645931473,7678,4109.57,1320,2248.4300000000003,7069.434362676651,250,6819.434362676651
471,VEH_473,23,677.895916717819,4388.273562045296,7512,4648.03,1380,1483.97,8148.892411681532,250,7898.892411681532
472,VEH_474,19,485.99977350587596,2854.0692218153295,6589,3723.6899999999996,1140,1725.3100000000002,5387.324599267593,250,5137.324599267593
473,VEH_475,16,417.0615307146328,3722.848719964343,6480,3959.58,960,1560.42,6951.127695935818,250,6701.127695935818
474,VEH_476,13,350.79571081606747,2990.573191765734,5437,2824.37,780,1832.63,5633.031745178321,250,5383.031745178321
475,VEH_477,9,158.3810811750372,2340.956980697456,4853,3015.04,540,1297.96,1952.7655845579648,80,1872.7655845579648
476,VEH_478,9,173.1518547247935,2218.6755425406145,5940,4132.53,540,1267.47,1854.9404340324918,80,1774.9404340324918
477,VEH_479,7,103.9312291752548,1463.3812043929331,4187,1964.5300000000002,420,1802.4699999999998,1250.7049635143464,80,1170.7049635143464
478,VEH_480,5,109.35443286953377,1806.4919460272472,3720,2856.68,300,563.32,1525.1935568217978,80,1445.1935568217978
479,VEH_481,2,25.456993692630164,79.90889060277955,478,73.97000000000003,120,284.03,143.92711248222363,80,63.92711248222364
480,VEH_482,5,135.09489669940962,1756.609007908018,3420,2304.19,300,815.8100000000001,1866.609007908018,110,1756.609007908018
481,VEH_483,4,109.39670926556207,1274.3347756268754,3600,2670.41,240,689.5899999999999,1384.3347756268754,110,1274.3347756268754
482,VEH_484,9,174.40256711591928,3285.7137532910706,5321,3673.74,540,1107.26,3395.7137532910706,110,3285.7137532910706
483,VEH_485,2,62.550189630532486,222.35793696834133,1260,877.5799999999999,120,262.42,332.35793696834133,110,222.35793696834133
484,VEH_486,7,145.9038909255419,2018.6929883471557,4020,2560.5,420,1039.5,2128.6929883471557,110,2018.6929883471557
485,VEH_487,10,251.00589834024274,2546.334102612589,3820,2380.88,600,839.1199999999999,3205.6009231351068,150,3055.6009231351068
486,VEH_488,7,194.73014716391654,2301.4134015990244,6420,4099.53,420,1900.47,2911.6960819188293,150,2761.6960819188293
487,VEH_489,10,258.6736708893156,2205.1458751050222,7080,4143.62,600,2336.38,2796.1750501260267,150,2646.1750501260267
488,VEH_490,3,93.08994926986966,1514.6967546532373,3752,3362.61,180,209.39000000000001,1967.6361055838847,150,1817.6361055838847
489,VEH_491,11,266.3045463407321,2328.4016051658414,4680,2925.63,660,1094.3700000000001,2944.0819261990096,150,2794.0819261990096
490,VEH_492,15,393.7633556857749,3071.4878761914365,4980,3142.06,900,937.9399999999999,4807.2318142871545,200,4607.2318142871545
491,VEH_493,17,420.08744329838964,1837.0356425223365,4628,2209.73,1020,1398.27,2955.553463783505,200,2755.553463783505
492,VEH_494,12,334.66089299935913,1233.3719499252834,4513,1701.7800000000002,720,2091.22,2050.057924887925,200,1850.057924887925
493,VEH_495,15,404.0977523333843,1849.3617305520306,4980,2620.1400000000003,900,1459.86,2974.0425958280457,200,2774.0425958280457
494,VEH_496,7,201.17794894113868,2236.0453643559185,4980,4018.59,420,541.4100000000001,3554.068046533878,200,3354.068046533878
495,VEH_497,12,335.36412064324793,2097.4816367969834,4846,2703.57,720,1422.4299999999998,4025.46694623457,250,3775.46694623457
496,VEH_498,11,331.5382996033813,2536.590372825995,4661,3219.52,660,781.48,4815.862671086791,250,4565.862671086791
497,VEH_499,12,327.5227497414414,2558.0006538604794,5030,3166.3599999999997,720,1143.64,4854.401176948863,250,4604.401176948863
498,VEH_500,19,407.85771389557675,2011.9280309643948,5040,2072.9300000000003,1140,1827.07,3871.4704557359105,250,3621.4704557359105
499,VEH_501,12,365.7371021402396,1586.380721605672,4680,2505.75,720,1454.25,3105.48529889021,250,2855.48529889021
500,VEH_502,8,160.30080971128928,2895.7789830005786,3420,2332.52,480,607.48,2396.623186400463,80,2316.623186400463
501,VEH_503,4,85.07767936751857,983.0683929447932,3420,2420.19,240,759.81,866.4547143558347,80,786.4547143558347
502,VEH_504,12,213.38892968510194,2180.015363312713,4980,2568.64,720,1691.3600000000001,1824.0122906501704,80,1744.0122906501704
503,VEH_505,8,188.2429946143859,3000.6646076717943,5280,3897.75,480,902.25,2480.5316861374354,80,2400.5316861374354
504,VEH_506,10,168.8169229820075,1448.8243802768284,3660,2215.49,600,844.51,1239.0595042214627,80,1159.0595042214627
505,VEH_507,13,230.76524701780974,3030.4421093911114,4826,2740.21,780,1305.79,3140.4421093911114,110,3030.4421093911114
506,VEH_508,9,222.8515907158633,2704.6164375098297,4800,2895.71,540,1364.29,2814.6164375098297,110,2704.6164375098297
507,VEH_509,10,210.45857167217804,2516.454484886944,5220,3282.63,600,1337.37,2626.454484886944,110,2516.454484886944
508,VEH_510,8,177.49081876878512,1383.776992807605,5280,3394.08,480,1405.92,1493.776992807605,110,1383.776992807605
509,VEH_511,0,0.0,0.0,0,0.0,0,0.0,110.0,110,0.0
510,VEH_512,10,309.3202765893415,3352.8281934785427,6300,4208.25,600,1491.75,4173.393832174252,150,4023.393832174251
511,VEH_513,9,278.20784506216864,2412.070356137659,5700,3001.93,540,2158.07,3044.4844273651906,150,2894.4844273651906
512,VEH_514,10,203.3397506713663,1633.3093018664595,3600,1802.45,600,1197.55,2109.9711622397513,150,1959.9711622397513
513,VEH_515,12,332.3233574523029,3852.1272306856813,5160,3543.69,720,896.31,4772.552676822817,150,4622.552676822817
514,VEH_516,9,237.49039445947147,3181.8788715286973,5460,3152.41,540,1767.5900000000001,3968.254645834437,150,3818.254645834437
515,VEH_517,10,283.65736224169774,2509.0124378902888,4380,2636.88,600,1143.12,3963.518656835433,200,3763.518656835433
516,VEH_518,11,295.33279981276553,1909.0703983365604,4740,2625.5199999999995,660,1454.4800000000002,3063.6055975048407,200,2863.6055975048407
517,VEH_519,13,360.94141612370146,2106.0242013236734,5820,2476.41,780,2563.59,3359.0363019855104,200,3159.0363019855104
518,VEH_520,14,369.526089948472,3350.000209596672,6312,3156.84,840,2315.16,5225.000314395008,200,5025.000314395008
519,VEH_521,6,157.15909424819722,1606.2973059964604,3900,2731.2,360,808.8,2609.4459589946905,200,2409.4459589946905
520,VEH_522,0,0.0,0.0,0,0.0,0,0.0,250.0,250,0.0
521,VEH_523,16,385.53962024512373,1999.0297985394861,6240,2937.5299999999997,960,2342.4700000000003,3848.253637371075,250,3598.253637371075
522,VEH_524,12,351.3024193864963,1725.2477449652788,6120,2382.39,720,3017.61,3355.4459409375017,250,3105.4459409375017
523,VEH_525,11,221.79270710002032,2847.274544708803,6900,2640.87,660,3599.13,5375.094180475846,250,5125.094180475846
524,VEH_526,0,0.0,0.0,0,0.0,0,0.0,250.0,250,0.0
525,VEH_527,14,242.17557120655366,3016.9198668477934,7860,4730.99,840,2289.0099999999998,2493.535893478235,80,2413.535893478235
526,VEH_528,13,231.8989395273454,4583.073323880803,7560,4587.889999999999,780,2192.11,3746.4586591046427,80,3666.4586591046427
527,VEH_529,11,179.98123706262209,2500.7961254717557,5340,3241.42,660,1438.58,2080.6369003774043,80,2000.6369003774046
528,VEH_530,13,236.46887013796118,3688.112007054436,7712,5216.8,780,1715.2,3030.489605643549,80,2950.489605643549
529,VEH_531,15,259.2886835722836,3738.9597855353045,7080,4264.4400000000005,900,1915.56,3071.167828428244,80,2991.167828428244
530,VEH_532,18,393.11857465289455,4348.407754246774,8760,5023.889999999999,1080,2656.11,4458.407754246774,110,4348.407754246774
531,VEH_533,17,369.15187715519045,3257.646242223647,8355,4675.51,1020,2659.4900000000002,3367.646242223647,110,3257.646242223647
532,VEH_534,14,280.1403045545028,3845.441113431138,6366,3947.84,840,1578.16,3955.441113431138,110,3845.441113431138
533,VEH_535,10,242.356679550888,1987.2530543360156,4920,2940.46,600,1379.54,2097.2530543360153,110,1987.2530543360156
534,VEH_536,12,314.1381510552702,3107.176228291572,5340,3318.26,720,1301.74,3217.176228291572,110,3107.176228291572
535,VEH_537,18,436.8270889722093,3279.2996032690203,8220,4710.02,1080,2429.9799999999996,4085.159523922824,150,3935.159523922824
536,VEH_538,16,412.22797249468346,3627.0324637436483,6540,3274.97,960,2305.03,4502.438956492378,150,4352.438956492378
537,VEH_539,17,411.8318207536917,4224.3927349224205,7369,4415.889999999999,1020,1933.1100000000001,5219.271281906905,150,5069.271281906905
538,VEH_540,15,343.90736236862574,3232.7298201784256,6420,3436.41,900,2083.59,4029.2757842141104,150,3879.2757842141104
539,VEH_541,17,420.7290969805925,4161.666132949148,7260,4528.3099999999995,1020,1711.69,5143.999359538978,150,4993.999359538978
540,VEH_542,21,530.1095799108336,3971.6763748853964,8220,4435.5,1260,2524.5,6157.514562328095,200,5957.514562328095
541,VEH_543,14,409.27574213470507,3629.92762582139,5940,3774.84,840,1325.16,5644.891438732085,200,5444.891438732085
542,VEH_544,17,413.6607274170288,3387.1051228949586,6420,3665.12,1020,1734.8800000000003,5280.657684342438,200,5080.657684342438
543,VEH_545,20,547.3775634518003,4341.106802746049,8280,5071.24,1200,2008.7599999999998,6711.660204119073,200,6511.660204119073
544,VEH_546,16,391.7295979884878,4145.064571900817,8030,4354.0599999999995,960,2715.94,6417.596857851226,200,6217.596857851226
545,VEH_547,17,489.952568086479,4735.068810087314,6480,4252.15,1020,1207.8500000000001,8773.123858157165,250,8523.123858157165
546,VEH_548,18,413.517167894936,3192.847727708433,7723,4285.71,1080,2357.29,5997.12590987518,250,5747.12590987518
547,VEH_549,16,444.47720828764847,4069.9371354992054,8160,4447.75,960,2752.25,7575.88684389857,250,7325.88684389857
548,VEH_550,16,503.8766572166703,3081.29251879601,7666,3679.45,960,3026.55,5796.326533832818,250,5546.326533832818
549,VEH_551,16,370.0567670047871,2613.8206857419395,6180,3692.7200000000003,960,1527.2799999999997,4954.877234335491,250,4704.877234335491
550,VEH_552,16,280.0354196734036,1599.89339886327,6000,2851.86,960,2188.14,1359.914719090616,80,1279.914719090616
551,VEH_553,14,248.16625252626673,1638.8870098929424,6072,3464.13,840,1767.8700000000001,1391.109607914354,80,1311.109607914354
552,VEH_554,14,209.98868176432586,2788.71513111018,7500,5117.58,840,1542.4199999999998,2310.9721048881443,80,2230.9721048881443
553,VEH_555,13,222.07658555553155,1922.3234911548989,6584,3258.11,780,2545.89,1617.8587929239193,80,1537.8587929239193
554,VEH_556,17,319.753814121651,2421.2858516217816,7871,4185.299999999999,1020,2665.7000000000003,2017.0286812974255,80,1937.0286812974255
555,VEH_557,16,237.22479988022843,2437.5221041432137,5760,3005.9700000000003,960,1794.03,2030.017683314571,80,1950.017683314571
556,VEH_558,15,273.3247500463738,2629.8666339846136,6720,3486.75,900,2333.25,2183.893307187691,80,2103.893307187691
557,VEH_559,20,310.8989477945457,2714.024992076817,8220,4438.87,1200,2581.13,2251.219993661454,80,2171.219993661454
558,VEH_560,16,286.7972505487586,1781.2643224199842,7380,2883.54,960,3536.46,1505.0114579359874,80,1425.0114579359874
559,VEH_561,16,298.61792194252337,1858.5418672097317,5400,2451.0699999999997,960,1988.93,1566.8334937677855,80,1486.8334937677855
560,VEH_562,16,293.4423852584233,2077.240238427217,6600,2903.73,960,2736.27,1741.7921907417735,80,1661.7921907417735
561,VEH_563,18,282.65761446603085,2030.2007740692272,10020,5186.38,1080,3753.62,1704.1606192553818,80,1624.1606192553818
562,VEH_564,20,373.69177520160105,2374.130222422683,8460,4475.35,1200,2784.6499999999996,1979.3041779381465,80,1899.3041779381465
563,VEH_565,13,227.72484587778962,3184.4659346166086,6276,3722.0200000000004,780,1773.9799999999998,2627.572747693287,80,2547.572747693287
564,VEH_566,11,232.0637074910759,1654.8114474372367,5580,3076.21,660,1843.7900000000002,1403.8491579497895,80,1323.8491579497895
565,VEH_567,19,375.0126942975363,2649.564283441884,7178,3381.16,1140,2656.84,2759.564283441884,110,2649.564283441884
566,VEH_568,17,431.75810609084476,2117.9330049960663,6600,2885.3900000000003,1020,2694.6099999999997,2227.9330049960663,110,2117.9330049960663
567,VEH_569,17,354.1508188262898,1998.154133684186,9180,4503.27,1020,3656.73,2108.154133684186,110,1998.154133684186
568,VEH_570,15,283.12291893248903,1477.117283066734,6583,2750.25,900,2932.75,1587.117283066734,110,1477.117283066734
569,VEH_571,19,357.4964957450584,2220.596262153145,8760,3706.99,1140,3913.01,2330.596262153145,110,2220.596262153145
570,VEH_572,13,304.6612601638814,2409.6823957997826,5798,2679.53,780,2338.47,2519.6823957997826,110,2409.6823957997826
571,VEH_573,15,296.6652928403246,1778.0491178176674,6420,2373.45,900,3146.55,1888.0491178176674,110,1778.0491178176674
572,VEH_574,16,384.22641313373487,2912.161366646563,7098,3736.4,960,2401.6,3022.161366646563,110,2912.161366646563
573,VEH_575,18,308.11963788292513,2032.414242984784,7500,3676.26,1080,2743.74,2142.4142429847843,110,2032.414242984784
574,VEH_576,18,377.35000835894215,2270.1214579820294,7212,2911.9800000000005,1080,3220.0199999999995,2380.1214579820294,110,2270.1214579820294
575,VEH_577,15,343.94029845083617,3564.2280187499996,7860,4993.62,900,1966.38,3674.2280187499996,110,3564.2280187499996
576,VEH_578,16,393.3984035991489,4109.222456061644,8160,5262.63,960,1937.3700000000001,4219.222456061644,110,4109.222456061644
577,VEH_579,17,359.70053099144155,3141.436770336471,8160,5019.52,1020,2120.48,3251.436770336471,110,3141.436770336471
578,VEH_580,12,286.02988860381504,2597.9862540839777,7080,4424.96,720,1935.04,2707.9862540839777,110,2597.9862540839777
579,VEH_581,15,273.15007018440707,1783.4904798419357,6720,2315.629999999999,900,3504.370000000001,1893.4904798419357,110,1783.4904798419357
580,VEH_582,16,466.5439940254248,2519.5200060095694,8197,3807.8899999999994,960,3429.1100000000006,3173.424007211483,150,3023.424007211483
581,VEH_583,19,487.9281092929755,3662.256847185653,8820,4279.700000000001,1140,3400.2999999999997,4544.708216622784,150,4394.708216622784
582,VEH_584,16,407.4159111803942,2835.554743285038,7086,3081.42,960,3044.58,3552.6656919420457,150,3402.6656919420457
583,VEH_585,21,545.2496331542538,2782.8232232626738,8517,4327.32,1260,2929.6800000000003,3489.3878679152085,150,3339.3878679152085
584,VEH_586,22,646.7972285528632,3421.349374679772,8760,4856.16,1320,2583.8399999999997,4255.619249615726,150,4105.619249615726
585,VEH_587,22,547.7657032483538,2400.1831427101624,7860,3969.06,1320,2570.94,3030.2197712521947,150,2880.2197712521947
586,VEH_588,21,495.3042470569779,2663.8926581014694,8026,4396.9,1260,2369.1,3346.6711897217633,150,3196.6711897217633
587,VEH_589,23,577.3903863281085,3183.6145320246865,8040,3912.0899999999997,1380,2747.9100000000003,3970.3374384296235,150,3820.3374384296235
588,VEH_590,17,413.14153372160763,2585.2500224133146,7680,3264.48,1020,3395.52,3252.300026895977,150,3102.300026895977
589,VEH_591,12,321.16805478046206,1760.3821178864696,5880,1845.25,720,3314.75,2262.4585414637636,150,2112.4585414637636
590,VEH_592,29,623.067976383931,2441.848841438453,8366,3660.36,1740,2965.64,3080.2186097261433,150,2930.2186097261433
591,VEH_593,18,474.42845087266045,1933.8712163558473,7560,2354.6399999999994,1080,4125.360000000001,2470.645459627017,150,2320.645459627017
592,VEH_594,23,607.8062630211198,2765.5547226943495,7646,3823.0400000000004,1380,2442.9599999999996,3468.665667233219,150,3318.665667233219
593,VEH_595,19,524.9409772577087,2701.057315975042,8100,3895.47,1140,3064.53,3391.2687791700505,150,3241.2687791700505
594,VEH_596,19,479.5916154758118,2065.3998805805845,7380,3150.2400000000002,1140,3089.7599999999998,2628.4798566967015,150,2478.4798566967015
595,VEH_597,23,595.8313969912247,2485.9957778523208,7800,3490.54,1380,2929.46,3928.9936667784814,200,3728.9936667784814
596,VEH_598,27,681.7870891695716,2360.1070923165344,8820,3882.3399999999997,1620,3317.6600000000003,3740.1606384748015,200,3540.1606384748015
597,VEH_599,25,642.3024402967037,2378.742006346576,8460,4131.32,1500,2828.6800000000007,3768.113009519864,200,3568.113009519864
598,VEH_600,19,513.4657697187346,2397.4430001866795,7920,3149.8099999999995,1140,3630.1900000000005,3796.164500280019,200,3596.164500280019
599,VEH_601,23,572.854957783462,2762.1537747929237,7697,3879.1899999999996,1380,2437.8100000000004,4343.230662189386,200,4143.230662189386
600,VEH_602,20,502.48832733533374,4339.873123589798,7422,4207.280000000001,1200,2014.7199999999998,6709.809685384696,200,6509.809685384696
601,VEH_603,26,678.8334784000197,2732.746581731621,8280,3333.88,1560,3386.12,4299.119872597432,200,4099.119872597432
602,VEH_604,18,516.6721308432154,3154.4104649796072,6240,3432.12,1080,1727.8799999999999,4931.615697469411,200,4731.615697469411
603,VEH_605,21,590.8226765509986,3209.447198194101,7957,3891.7,1260,2805.3,5014.170797291152,200,4814.170797291152
604,VEH_606,17,454.7648469269932,2940.415143160825,7920,3942.43,1020,2957.57,4610.622714741237,200,4410.622714741237
605,VEH_607,24,629.9540646093106,2974.379591773209,10380,4012.5699999999997,1440,4927.43,4661.569387659813,200,4461.569387659813
606,VEH_608,18,514.0670146402767,2038.0508420724498,6900,2463.77,1080,3356.23,3257.0762631086745,200,3057.0762631086745
607,VEH_609,20,454.12981248884387,3063.3754180156257,8109,3902.3,1200,3006.7,4795.063127023439,200,4595.063127023439
608,VEH_610,23,589.0756164961393,3050.4338796072866,8220,3419.7799999999997,1380,3420.2200000000003,4775.65081941093,200,4575.65081941093
609,VEH_611,18,415.9408516215811,3098.199530853225,7767,3592.51,1080,3094.49,4847.299296279838,200,4647.299296279838
610,VEH_612,27,728.8736903150716,2542.3992235262594,8948,4152.86,1620,3175.1400000000003,4826.318602347267,250,4576.318602347267
611,VEH_613,21,561.7293530453068,3677.9478500689634,7860,3772.8599999999997,1260,2827.1400000000003,6870.306130124134,250,6620.306130124134
612,VEH_614,23,657.3233935044091,3289.554085854896,8160,4187.679999999999,1380,2592.3200000000006,6171.197354538813,250,5921.197354538813
613,VEH_615,21,597.5433162126349,3605.0722202600386,7759,3966.28,1260,2532.72,6739.129996468069,250,6489.129996468069
614,VEH_616,22,630.0548281285464,3221.3036084096175,7659,3490.34,1320,2848.66,6048.346495137312,250,5798.346495137312
615,VEH_617,20,561.666374779527,2301.125577990283,6709,3120.3399999999997,1200,2388.6600000000003,4392.02604038251,250,4142.02604038251
616,VEH_618,23,712.5051842783138,3004.848417657857,7860,4009.0600000000004,1380,2470.9399999999996,5658.727151784143,250,5408.727151784143
617,VEH_619,18,482.59797111826606,1634.1581173302777,7080,3105.9700000000003,1080,2894.0299999999997,3191.4846111945,250,2941.4846111945
618,VEH_620,26,687.9895755526297,2654.604832928412,8306,4098.33,1560,2647.67,5028.288699271142,250,4778.288699271142
619,VEH_621,20,535.4196142998825,2127.7547891284694,7320,2669.69,1200,3450.31,4079.958620431245,250,3829.958620431245
620,VEH_622,28,727.568030000883,2675.057016727419,9105,3846.8700000000003,1680,3578.1299999999997,5065.102630109354,250,4815.102630109354
621,VEH_623,17,460.29506865918825,2571.151617574402,6827,3087.3199999999997,1020,2719.6800000000003,4878.0729116339235,250,4628.0729116339235
622,VEH_624,22,547.3109026514549,3626.524817950125,8640,5242.389999999999,1320,2077.61,6777.744672310225,250,6527.744672310225
623,VEH_625,19,547.3130197244801,2000.0039362123837,9060,3180.6800000000003,1140,4739.32,3850.0070851822907,250,3600.0070851822907
624,VEH_626,19,499.21909015058407,2355.2353975787755,7789,3442.1599999999994,1140,3206.8400000000006,4489.423715641796,250,4239.423715641796
625,VEH_627,14,204.12754841193265,3612.1849712624016,7094,4972.67,840,1281.33,2969.7479770099217,80,2889.7479770099217
626,VEH_628,5,67.18312408311877,1255.4203090461751,2100,1163.08,300,636.92,1084.3362472369402,80,1004.3362472369402
627,VEH_629,3,38.95954900582526,564.5682912482064,1238,586.48,180,471.52,531.6546329985651,80,451.65463299856515
628,VEH_630,11,184.0075967059353,1951.1312118529893,5520,3221.5,660,1638.5,1640.9049694823916,80,1560.9049694823916
629,VEH_631,15,205.7163859877429,1480.441562604135,5880,3128.96,900,1851.0399999999997,1264.353250083308,80,1184.353250083308
630,VEH_632,16,328.02628351803355,2403.322645899537,7080,3976.0299999999997,960,2143.9700000000003,2513.322645899537,110,2403.322645899537
631,VEH_633,16,377.86589828311253,2407.257105703954,7260,3978.2599999999998,960,2321.7400000000002,2517.257105703954,110,2407.257105703954
632,VEH_634,14,284.32307278235544,3029.1636756563425,7200,4131.05,840,2228.95,3139.1636756563425,110,3029.1636756563425
633,VEH_635,12,242.6870247694672,3472.523250404342,6300,3978.8500000000004,720,1601.1499999999999,3582.523250404342,110,3472.523250404342
634,VEH_636,8,187.53276859802287,2406.301096638514,4320,2857.16,480,982.84,2516.301096638514,110,2406.301096638514
635,VEH_637,10,259.3728576658036,2372.857146206832,5160,2612.24,600,1947.76,2997.4285754481984,150,2847.4285754481984
636,VEH_638,13,352.1737852641049,4332.029532366148,6720,4592.17,780,1347.83,5348.435438839377,150,5198.435438839377
637,VEH_639,14,338.22025880763016,3123.499035415558,6793,4455.66,840,1497.34,3898.1988424986694,150,3748.1988424986694
638,VEH_640,17,373.1949139054414,3909.0867921234135,7320,4271.49,1020,2028.51,4840.904150548096,150,4690.904150548096
639,VEH_641,16,367.4125011306225,1606.8123705532807,6780,2884.64,960,2935.36,2078.1748446639367,150,1928.1748446639367
640,VEH_642,21,657.5698515227889,2387.0576806336067,6960,3183.87,1260,2516.13,3780.58652095041,200,3580.58652095041
641,VEH_643,17,438.15994637102153,1373.5511005649992,6660,2997.92,1020,2642.08,2260.326650847499,200,2060.326650847499
642,VEH_644,16,419.86019748448587,3927.101505716542,6420,4177.32,960,1282.6800000000003,6090.652258574813,200,5890.652258574813
643,VEH_645,13,380.625194240808,2359.512089620432,6180,3806.54,780,1593.46,3739.2681344306484,200,3539.2681344306484
644,VEH_646,22,581.193715240026,2664.893998408381,6600,3500.25,1320,1779.7500000000002,4197.340997612571,200,3997.3409976125713
645,VEH_647,16,452.92155182324353,2629.5168889835827,6120,3141.27,960,2018.73,4983.130400170449,250,4733.130400170449
646,VEH_648,18,442.38500005362994,4203.127474648301,6720,4235.33,1080,1404.67,7815.629454366943,250,7565.629454366943
647,VEH_649,16,435.32828621990075,2758.4548861574267,6000,3041.76,960,1998.24,5215.218795083369,250,4965.218795083369
648,VEH_650,17,465.91484578894557,1663.280606352063,6600,3327.82,1020,2252.18,3243.9050914337136,250,2993.9050914337136
649,VEH_651,20,515.5855467184965,2126.6918803687468,6660,3070.5800000000004,1200,2389.4199999999996,4078.0453846637442,250,3828.0453846637442
650,VEH_652,13,260.06354164121245,3431.4845667012296,8520,5346.3099999999995,780,2393.69,2825.187653360984,80,2745.187653360984
651,VEH_653,12,188.9296564285054,2587.2788397942927,8340,5207.610000000001,720,2412.39,2149.8230718354343,80,2069.8230718354343
652,VEH_654,7,102.25739161197316,1387.439452985046,5040,1863.7999999999997,420,2756.2000000000003,1189.9515623880368,80,1109.9515623880368
653,VEH_655,14,260.6825286093015,3254.278042092477,7620,4759.129999999999,840,2020.8700000000003,2683.4224336739817,80,2603.4224336739817
654,VEH_656,13,220.74691683412334,3546.033124478541,6780,4416.21,780,1583.7900000000002,2916.826499582833,80,2836.826499582833
655,VEH_657,17,398.5523951569659,4245.917983410473,9300,6352.38,1020,1927.62,4355.917983410473,110,4245.917983410473
656,VEH_658,14,260.58490323667377,3663.4521411693354,7620,4805.780000000001,840,1974.2199999999998,3773.4521411693354,110,3663.4521411693354
657,VEH_659,10,219.90874678129313,3072.3353213954556,6420,4260.98,600,1559.02,3182.3353213954556,110,3072.3353213954556
658,VEH_660,9,204.27379276832625,2119.7005109715274,5421,3357.9800000000005,540,1523.0199999999998,2229.7005109715274,110,2119.7005109715274
659,VEH_661,15,351.6537447976097,3525.2792246744802,7860,4783.870000000001,900,2176.1299999999997,3635.2792246744802,110,3525.2792246744802
660,VEH_662,15,423.5257401844751,3436.0340815403356,6919,4203.570000000001,900,1815.4299999999996,4273.240897848403,150,4123.240897848403
661,VEH_663,14,318.36775030389293,4372.549847302359,7860,5219.8,840,1800.1999999999998,5397.05981676283,150,5247.05981676283
